timestamp,rssi_mean,rssi_variance,burst_count,active_channel_count,channel_hopping_rate,peak_channel_index,wifi_channel_ratio,signal_duration,label
66.0,0.14773608108752187,0.06749469067136127,0.17474482822157106,0.2375479289079293,0.1315898061946977,0.3505513052076341,0.3606480387423545,0.7537488293535958,1
67.0,0.15042864162009306,0.05515584398142438,0.19871019782964006,0.12552291415333877,0.01564721566364512,0.27230719630572975,0.7764179887437536,0.3267651373401569,0
68.0,0.1277574424759404,0.037266748427627415,0.1650019658218497,0.5277643906527152,0.0757709729761027,0.47484408968492087,0.04219103261833608,0.7849982550889465,0
69.0,0.0893946048124312,0.015046719866853006,0.2059017305954714,0.4475023823645958,0.0987802617892761,0.5121715599605138,0.1282904811700123,0.9007531688136994,0
70.0,0.17672372409398485,0.05497070551591553,0.2653616774974824,0.18358971794947976,0.14842626613630905,0.27088272702606925,0.35183128711426237,0.6864761798086055,1
71.0,0.07730407669820298,0.0794806482396839,0.25801692628320927,0.20760770451504912,0.07151303250244419,0.4021266443639688,0.42299823057259617,0.9317618991434222,1
72.0,0.20294435778457187,0.03191383040096619,0.1101595262890519,0.30500638743957575,0.135939843503128,0.104967564487088,0.14175373985290124,0.8866048539373443,1
73.0,0.1407374118337612,0.021810463460773644,0.10698867560496206,0.5782107606054268,0.18886794905907225,0.459985430039428,0.10177115392322812,1.0,1
74.0,0.11384782643840251,0.10381614063300063,0.3559673301409883,0.16900611643621846,0.015812702957038852,0.5212510018268132,0.8048039738930801,0.8910085099644692,0
75.0,0.0048516075060813756,0.00018084437631212466,0.002252917546927007,0.01078890288498622,0.0007064101383814084,0.5120169467727048,0.01130477043373475,0.016012257300304544,0
76.0,0.00022491395592860118,0.0025230935573338277,0.012457240167321776,0.009371460335077481,0.0028865826409822473,0.16909858922176635,0.16355687271148764,0.002686047341455077,0
77.0,0.1514635582083494,0.05443169184097288,0.3583986095994129,0.14951412658986016,0.010028404717552003,0.27986127432688523,0.8128967438582204,0.9428956554071231,0
78.0,0.08475358328186822,0.07463751581326698,0.10203557573120209,0.3023609684805612,0.07550970133106076,0.24908661358081857,0.13310519753529512,0.8465011436739523,0
79.0,0.17177229489165413,0.08153546898273667,0.22450619035126143,0.2965733435155154,0.16470246496117372,0.35157505096279096,0.39457402228363553,0.8255779485928725,1
80.0,0.13215217363134174,0.07175140450280988,0.25097323580936537,0.3043286848356805,0.10903733548539904,0.22794341856257572,0.4043992542241032,0.7832576205035996,1
81.0,0.008841093149162161,0.005102663629131786,0.0084627565446929,0.03075223137893638,0.0015252408210148416,0.9961792675296488,0.0618069372686058,0.013193715913455965,0
82.0,0.015496289645552877,0.012738425204879656,0.0012124828537299853,0.021604488608419604,0.002672883473965974,0.19683660510853596,0.05325770629206808,0.05914464843116993,0
83.0,0.07031449337097571,0.022450726762057543,0.17662364449173995,0.5457898617396593,0.07224583953497474,0.18205687682253116,0.04854162683582052,0.8661225843280674,0
84.0,0.11184740659278597,0.07323528917475434,0.13342238425861347,0.2633716726410987,0.12784535271135822,0.2995298170938327,0.3125700037631976,0.7406195439729439,1
85.0,0.019991069521230084,0.002932824944402415,0.011636548420206807,0.0032230349572512466,0.0012880772162491966,0.6493628135308661,0.005414982283675493,0.015253158938061187,0
86.0,0.15829978810220036,0.06401673597102123,0.21118629717834853,0.23211600385683914,0.13064857879638367,0.5573412442052508,0.5152710909413477,0.8555458606312785,1
87.0,0.0058913200680283705,0.0017771969228530134,0.027699880887822083,0.012281493591710374,0.0018048418069360143,0.402478267604387,0.004786787735449096,0.038557416547119916,0
88.0,0.016828461314354972,0.016108862600084345,0.0067767728532193835,0.006000267199181825,0.010684087875675192,0.8331633988075782,0.03705878093379736,0.05570302443793223,0
89.0,0.00981541994575354,0.004949970355598546,0.009986990835887471,0.012066646051979213,0.006872524395620598,0.9287334779781834,0.016626844187351487,0.05138390078628392,0
90.0,0.006915060756580971,0.003411536760089325,0.009800542734149771,0.005811306781993445,0.008737712119422963,0.5026237798294347,0.059380574013315285,0.022867051957225593,0
91.0,0.12882932539876601,0.0547878227594785,0.2570204295645052,0.24904971305558957,0.159492096367425,0.4386853957081873,0.3783097309408398,0.8392883460112128,1
92.0,0.13445748820761355,0.08024960450724496,0.34864377345737085,0.11049749297125779,0.003794240817884341,0.05591502598708089,0.7211136074256816,0.5300561108010324,0
93.0,0.12916382409244254,0.06909704817542213,0.22976119112605461,0.4223687954995299,0.11549127413177898,0.6671967736610459,0.4063328535230222,0.7553878414560583,1
94.0,0.08042614529061966,0.09341253847536388,0.32017479496029133,0.1390038074506485,0.016643516415242882,0.33257320381188776,0.7079011595011441,0.47316904048789277,0
95.0,0.005701453198349751,0.019785031860860003,0.03209378745812421,0.01914106966747113,0.0008777789747888465,0.798085799251344,0.10944061121306366,0.0005783997051158133,0
96.0,0.1900102781648138,0.02790841523913134,0.1448096609643571,0.5819303487986002,0.20198593552899677,0.6372730543305385,0.12573028639056305,0.9380027191548432,1
97.0,0.1021907332270198,0.06901443500040036,0.262752154247892,0.11835310082212498,0.016648284528262176,0.07014416937191498,0.538525275820133,0.5798548258764097,0
98.0,0.22972974052345746,0.050745807396252125,0.055585305730237594,0.27953930179974124,0.20701276445584565,0.1,0.09907407646248163,1.0,1
99.0,0.18287458452299263,0.06365701897488628,0.1011464666287454,0.40167466833181525,0.26466567051894035,0.35275560691859503,0.1340728406578481,1.0,1
100.0,0.002446531268568358,0.000911728031652817,0.007122140041240481,0.0029453035941882045,0.0011516337970475022,0.021164298443911767,0.10502599149668712,0.005565201078821934,0
101.0,0.17069834358445324,0.047780426131847756,0.09563291162946845,0.45215343811266506,0.32459971572399027,0.38796841064663606,0.11496060858198591,0.8730561197651647,1
102.0,0.13852662559687917,0.11008108373884613,0.4360154329374396,0.08380366986069186,0.019797150141341712,0.13948806814286532,0.7448959871294889,0.7081507904143364,0
103.0,0.17262219188886535,0.03018199926772224,0.1440604136458708,0.4202808264873173,0.17055353785021518,0.2670597256851801,0.423307230464669,0.9041594824688463,1
104.0,0.24252841221993338,0.0393640058916614,0.1325028736129783,0.5454576623096381,0.24723459512963677,0.7931463357487714,0.1062062145376381,0.8987718050010416,1
105.0,0.10999927818671672,0.04624897163240471,0.4443919032719284,0.10127381261145003,0.016971712193418698,0.11928871191935339,0.6354732145240457,0.5898260543490014,0
106.0,0.20941594328876278,0.05770076362303629,0.09652827037830626,0.37947481091723256,0.2508658593447246,0.7930771825673124,0.13219224041434963,0.9073645649534547,1
107.0,0.144530046805859,0.059694287944627576,0.12572553436725195,0.20224427672964007,0.11171644517720909,0.32661035072563904,0.38760217114082773,0.83680786321194,1
108.0,0.1724813948287124,0.06723454728054121,0.18341303693703737,0.25782296456881704,0.1691142322068507,0.4804902771168472,0.43662686922254185,0.8342160400137736,1
109.0,0.13194103799415022,0.03788890900990318,0.1252274328744872,0.5107684887243052,0.10427332629063879,0.490114850966521,0.10713194471435944,0.9341084071131812,1
110.0,0.2453274867159418,0.038549107709856444,0.10089891225299444,0.35301208664726513,0.19644896341576742,0.1447966873516391,0.06888893052413642,0.9027348937472238,1
111.0,0.12794431175241566,0.07674762203400422,0.22563033803671018,0.3039430596418648,0.13645251980978498,0.4990824655738179,0.35219433712488696,0.7927759507413853,1
112.0,0.15500195763678273,0.033762332348298604,0.08989315015413771,0.4102154450772758,0.22256058882895471,0.6709094371732826,0.1006297457039584,0.9113598494392319,1
113.0,0.20983974049621384,0.0934185348203583,0.23345356950664148,0.18373559613309431,0.09858490020302396,0.6227658153144016,0.4599828099106026,0.8175676630770331,1
114.0,0.18825415266001114,0.07711591738322658,0.19297089634674527,0.31851158129409074,0.10299487385737956,0.3734899884587448,0.37147352400029743,0.9161338479675176,1
115.0,0.1319585181170792,0.015,0.05218542665096161,0.32688749283694907,0.2523950670364839,0.5613523367779052,0.12002062334841936,0.9725781023009139,1
116.0,0.19114429961076027,0.043755016859850136,0.06471020370254874,0.3413062011633227,0.2554718095402096,0.7902988941249511,0.08499227228320529,0.9728382039793562,1
117.0,0.23976766535915045,0.04654256091004501,0.07299930684635333,0.12,0.23555149343520557,0.5014473747723136,0.0755782018630659,0.8882196625716257,1
118.0,0.005855291717059907,0.008460890416567354,0.0012289143086988584,0.01878346102770499,0.009278850123689177,0.5791919478003343,0.00826103736681245,0.007271882620818193,0
119.0,0.13943758354252353,0.05208716969164032,0.14973775166587977,0.4401190715033525,0.09940326784222245,0.876224029549146,0.08917405204422936,0.9307703354969126,0
120.0,0.010543865491958163,0.003579044040831118,0.005849336133978015,0.016419786934620074,0.0011163810888882813,0.6865317312553821,0.027009092007060396,0.008066346499519324,0
121.0,0.020699482178348747,0.00017716804374999796,0.012405231718486679,0.013887171421447684,0.001854112633506413,0.8418284566934102,0.08547864626127083,0.05417322533166816,0
122.0,0.08042882715294025,0.045441823306634356,0.09513516210034902,0.5476757950798864,0.07464918549353938,0.307792696699148,0.04800249750931794,0.7333829442088715,0
123.0,0.18576091508149425,0.027069482152165803,0.2350025855829831,0.1996129465928246,0.1379666857687527,0.6925908291018944,0.367428052332006,0.8076466400467766,1
124.0,0.17047472091568325,0.03297829826564869,0.20105992100417142,0.22080040810316162,0.16506746473309641,0.4731665256048661,0.31489026466204806,0.8360854111359298,1
125.0,0.1252159463518066,0.05779439631898121,0.19146974510033604,0.26260336691354835,0.16643090055254922,0.3558567587135124,0.41228945246899906,0.8989519629266154,1
126.0,0.13641228982057138,0.07067196460573208,0.20182000227617947,0.1134161192374012,0.023442594275860415,0.5368504239603522,0.6819202103026859,0.502136218815988,0
127.0,0.0804136122481062,0.08466396671297072,0.34726254085959324,0.1742305772084676,0.009775474676272725,0.06399371194275146,0.7651198788900773,0.5789756253755995,0
128.0,0.10430272596820261,0.023146837140846845,0.16278689815854167,0.37655262378276233,0.08532290747273065,0.23962677597658022,0.058855498314448466,0.9140776305804894,0
129.0,0.03937332157169963,0.02306033782415961,0.12925287357398507,0.3098090959190703,0.0933383706375953,0.35245796324080325,0.09042471556601277,0.8892184968121735,0
130.0,0.1205951134241854,0.043604227798488084,0.2612460232881134,0.3575580561111955,0.05806090906780265,0.25199642375406583,0.035629449111157854,0.9470032347339238,0
131.0,0.06919833607430267,0.01751543232004204,0.045575800951532824,0.3045769491044664,0.07234400357664014,0.32390446140770424,0.08630512818745037,0.8730595221757603,0
132.0,0.14948848413602037,0.05428453833163507,0.19889692119486105,0.3019846167605658,0.1478808228450599,0.3835727201031861,0.3476745993234885,0.7443477981679214,1
133.0,0.20576782969426832,0.02878605614862007,0.06619974198270552,0.3026195445999288,0.22526246119358032,0.6926615792648309,0.11848386043883002,0.9554128070007265,1
134.0,0.06904526511327899,0.052148275997163526,0.1773532075988687,0.4030952147836224,0.09725437949713182,0.269862521457066,0.08069108286120082,0.9142243809535863,0
135.0,0.00045137063323899367,0.0022114718571184843,0.009659301175236192,0.029087340250420427,0.00024994949885758536,0.6015440886736536,0.06677114998444918,0.007199291774293397,0
136.0,0.16584862846105275,0.05957630109035722,0.02,0.44117134592247437,0.14075663954429446,0.21431455852061423,0.09246694492587361,0.89363692659073,1
137.0,0.07565748578469247,0.060440078705128346,0.31877133073032676,0.14203996844477595,0.02256955505032536,0.5106079607854437,0.6108106267151335,0.4678197293761968,0
138.0,0.13410163481282095,0.02591843177792854,0.11101152180942878,0.2468251163327327,0.1848935677100524,0.4415052196428128,0.05840929968269465,0.9266745089682699,1
139.0,0.014812401169023057,0.014418302478197361,0.006279958057590074,0.011619183275167469,0.0010769637436749528,0.060200081315261444,0.12557699845413528,0.07328433015423136,0
140.0,0.15388950636018045,0.140842492945936,0.30141109301794633,0.1428718635493245,0.01252731403236347,0.060331426883324206,0.6246835708694174,0.679223121910092,0
141.0,0.14407539571717617,0.1240365162371035,0.5505795101161546,0.10450590447029816,0.013416758754227836,0.47131959699097725,0.7138989845071965,0.7564870019095196,0
142.0,0.007949469742750076,0.02525289886337186,4.141628106233415e-05,0.0050357455011074016,0.00023223189174552557,0.9840482775787246,0.0721808698278026,0.0017340707255494672,0
143.0,0.09285472082236416,0.0921268946547679,0.36217396918549305,0.14412478951010785,0.004926857492316826,0.48548576113010883,0.5433898427829884,0.6388609262234263,0
144.0,0.19046993252931715,0.05464988219076541,0.10724651088872804,0.38580273168840873,0.3110200259667433,0.5291302203538377,0.0803282667799765,0.9144604571683586,1
145.0,0.06276657876115146,0.09098031452372915,0.3535953892411935,0.13245364061692622,0.003,0.10242525733090248,0.6677224125294431,0.6034518230328239,0
146.0,0.08859071078282393,0.08674697051998964,0.38871667232158597,0.21605939273922492,0.01236436105835755,0.44793433558885754,0.7931575949509286,0.9308910035643472,0
147.0,0.1355957024912982,0.0637209607477705,0.2044403424956724,0.33952770043157143,0.07390842355341604,0.4567097622087878,0.0742206651696094,0.7931028655176964,0
148.0,0.1986218424872587,0.054019909961286576,0.32835211939831904,0.3213766045115838,0.1322174370742696,0.4853932812768148,0.35767222243636776,0.7345734453508843,1
149.0,0.18868446261537303,0.053285297761010895,0.056903907943931416,0.4003063614801424,0.20387933779241396,0.14295005803607796,0.12300349245608173,0.9580277523409938,1
150.0,0.19528138145739155,0.08382327510743925,0.37608095000354164,0.15189044114407113,0.007779878664562025,0.45221719420749085,0.6535388220163797,0.5340213331901525,0
151.0,0.23620765705827443,0.06199643062014981,0.12017988506707002,0.19263171701873189,0.1924082891754072,0.15416394402530947,0.13915497780765837,0.9315448885252414,1
152.0,0.015279780899673679,0.0030223751142590123,0.0161901093719686,0.029780554027087645,0.008667226838958344,0.07634354478399574,0.010249993461487217,0.02193038802923487,0
153.0,0.01662088505162874,0.0031488338545906107,0.0019021077413019828,0.011440104866288861,0.0013608358079181446,0.35452287021480533,0.0804335084150918,0.0019892875309697137,0
154.0,0.10369970023459701,0.07787093204635492,0.09750433941089694,0.23686323127460612,0.21623256515706799,0.20053754163102624,0.09749193704621087,0.9309003087867522,1
155.0,0.08070158609155703,0.07895532580659899,0.1358297557686322,0.15042171598114806,0.01629807914368429,0.3260408942287269,0.6998481475059375,0.71355457163556,0
156.0,0.11145717925555418,0.07979152679255488,0.3271435884777991,0.10749993280778089,0.003,0.3251096469233635,0.7099541901790811,0.6890462102931268,0
157.0,0.14484092135165325,0.04932221573020715,0.2177457336524638,0.20325845477330648,0.1827594097507291,0.2041918819266803,0.3826166920439287,0.851771944915084,1
158.0,0.13927697909883097,0.06525039218985365,0.3434143381734466,0.08024968888604544,0.0036972158756789063,0.27865073504235316,0.8279840271859953,0.5962492866211531,0
159.0,0.0790537809705891,0.12781603204261816,0.20641963787141748,0.11123544442964181,0.018817590195315207,0.4427108819355124,0.8246144946533575,0.699596372314511,0
160.0,0.20613061873274968,0.026551635155306105,0.10605052022291783,0.2323382488002531,0.25122717065933226,0.4124743458993574,0.1305023207144124,0.863961995261785,1
161.0,0.030011985988372354,0.04495708622037247,0.13345399984627393,0.3697464935555828,0.06387073570593094,0.8032977877700163,0.09379065842235705,0.8207906354983003,0
162.0,0.21690077531539256,0.02672498378880148,0.1959499057730712,0.28101994562571525,0.17315873149201447,0.1,0.06428093427749726,0.9721452522409383,1
163.0,0.006215395409935301,0.004001205520486114,0.017661165748945485,0.02871282888556553,0.0035167885890300607,0.776171016707447,0.04991618311220255,0.006656519909916717,0
164.0,0.05979705802102792,0.04756808138329838,0.21198257565039677,0.35155676355239757,0.09117259571892128,0.617021241080876,0.0,0.8007280086975651,0
165.0,0.022381516072355768,0.0009741312252247481,0.01291326912416774,0.01067509580409503,0.00037794798779716053,0.558686207998831,0.026856586393591123,0.03617490747911994,0
166.0,0.18350936026243797,0.039833061938972555,0.12377203250018672,0.44744599194655305,0.2974611743703246,0.2545126873429058,0.07057198401113592,0.9649957679349745,1
167.0,0.18432495752170142,0.05217747697655768,0.22755574378027912,0.20005416735388212,0.14599801819744962,0.5509392947004024,0.3451318472120079,0.6743567780452436,1
168.0,0.14724625433244684,0.043587458201251345,0.24002623926830813,0.5345363794669379,0.07385325450486899,0.2293893776363854,0.08950133458965295,0.9034022654193673,0
169.0,0.1510805591443704,0.028493640005036496,0.23637322286703982,0.38134934184957964,0.04778667702276271,0.55929122783442,0.1655784892659523,0.8557082027588703,0
170.0,0.1589551024519809,0.07169922480927533,0.2875086597830555,0.11029122877718463,0.0190980187198655,0.5549676113688505,0.6603129337250015,0.463049966865906,0
171.0,0.17725845457536726,0.06621082262192457,0.1335318542883127,0.13146331405096745,0.21256564692219487,0.1,0.14368737468010478,0.9138888476490052,1
172.0,0.11654550292455503,0.03945821400060097,0.4116958452979667,0.1385415704739902,0.014134895311935845,0.07661493731521193,0.6083569355846746,0.7981123819085771,0
173.0,0.1582753361706369,0.07047010416599792,0.3059922450928766,0.25020217106268633,0.11676194502826226,0.28605194023640973,0.36658623784868843,0.7677957672212412,1
174.0,0.11310393767507823,0.08627407044977879,0.3265748330897141,0.09740371395584296,0.022136340847525006,0.20786922873577918,0.7999531826978566,0.9039689836361524,0
175.0,0.15852539269057245,0.04215354633784858,0.3654648635622483,0.3343524084641734,0.1275828684027701,0.08639906324617727,0.2621064470665807,0.8740130446573675,1
176.0,0.08899443661644682,0.07743824337202772,0.3336421250593745,0.07646821098350884,0.021507463478148758,0.1241042883922196,0.5711861588679679,0.95,0
177.0,0.1553956237089568,0.07281395274307587,0.17824264514666233,0.2876506639707903,0.16364097660920604,0.4263543908564801,0.4127690070651294,0.822557136010419,1
